,id,area,space,equipment,type,room,city,state,price,capacity,extra
1190,20722,1500,150,11,ویلایی,2,ماسال,گیلان,500000,4,2
1191,20781,200,70,10,آپارتمان,1,سامان,چهارمحال و بختیاری,450000,4,2
1192,20782,500,160,10,آپارتمان,2,سامان,چهارمحال و بختیاری,400000,10,2
1193,20811,135,100,9,آپارتمان,2,مشهد,خراسان رضوی,175000,5,7
1194,20814,1200,240,11,ویلایی,3,ماسال,گیلان,950000,8,4
1195,20843,200,60,11,آپارتمان,1,چالوس,مازندران,220000,3,2
1196,20846,200,85,11,آپارتمان,2,چالوس,مازندران,310000,5,2
1197,20850,200,85,10,آپارتمان,2,چالوس,مازندران,300000,5,2
1198,20851,200,120,11,ویلایی,2,نوشهر,مازندران,670000,2,2
1199,20864,250,120,11,ویلایی,2,بندرانزلی,گیلان,850000,4,8
1200,20882,70,70,7,آپارتمان,1,رشت,گیلان,300000,3,1
1201,20886,1600,400,7,بوم‌گردی,1,خواف,خراسان رضوی,70000,1,4
1202,20913,150,90,6,سوئیت,1,کاشان,اصفهان,180000,3,7
1203,20932,600,100,9,ویلایی,2,تالش,گیلان,450000,9,3
1204,20952,250,100,7,آپارتمان,1,یزد,یزد,120000,7,5
1205,20963,1200,1200,5,بوم‌گردی,1,اصفهان,اصفهان,389000,6,0
1206,20967,1200,1200,6,بوم‌گردی,1,اصفهان,اصفهان,245000,3,1
1207,20969,1200,1200,6,بوم‌گردی,1,اصفهان,اصفهان,245000,3,1
1208,20972,1200,1200,6,بوم‌گردی,1,اصفهان,اصفهان,245000,2,1
1209,20994,300,150,11,ویلایی,2,نمک آبرود,مازندران,280000,3,5
1210,20997,2000,100,11,ویلایی,2,بابلسر ( خزرشهر - دریاکنار ),مازندران,450000,4,4
1211,21018,364,150,11,آپارتمان,3,اصفهان,اصفهان,500000,6,4
1212,21024,364,150,11,آپارتمان,3,اصفهان,اصفهان,500000,6,4
1213,21034,1500,207,9,بوم‌گردی,2,زنجان,زنجان,93000,1,14
1214,21036,500,70,11,ویلایی,2,بندرانزلی,گیلان,600000,4,6
1215,21059,270,140,10,ویلایی,2,اصفهان,اصفهان,170000,6,4
1216,21086,30000,50,10,ویلایی,1,نشتارود,مازندران,500000,2,4
1217,21088,1800,70,10,ویلایی,2,تالش,گیلان,400000,5,3
1218,21100,30000,50,10,ویلایی,1,نشتارود,مازندران,500000,2,4
1219,21110,3000,1000,9,بوم‌گردی,1,مرودشت,فارس,390000,1,2
1220,21114,70,70,6,سوئیت,1,رشت,گیلان,300000,2,2
1221,21125,3000,1000,9,بوم‌گردی,1,مرودشت,فارس,180000,1,1
1222,21138,550,250,12,ویلایی,2,رامسر,مازندران,1290000,6,2
1223,21141,100,100,12,ویلایی,2,خوانسار,اصفهان,750000,4,3
1224,21163,1500,70,10,آپارتمان,1,نوشهر,مازندران,199000,3,1
1225,21191,600,350,7,بوم‌گردی,1,مرودشت,فارس,120000,2,3
1226,21192,1500,135,11,آپارتمان,2,نوشهر,مازندران,185000,4,2
1227,21195,600,350,7,بوم‌گردی,1,مرودشت,فارس,170000,4,6
1228,21211,90,60,6,سوئیت,1,ماسوله,گیلان,350000,4,2
1229,21213,24,90,6,ویلایی,1,ماسوله,گیلان,250000,2,2
1230,21214,18,100,6,ویلایی,1,ماسوله,گیلان,250000,2,1
1231,21230,350,80,11,آپارتمان,2,اصفهان,اصفهان,400000,4,2
1232,21241,350,80,11,آپارتمان,2,اصفهان,اصفهان,400000,4,2
1233,21243,350,80,11,آپارتمان,2,اصفهان,اصفهان,400000,4,2
1234,21245,350,100,11,آپارتمان,2,اصفهان,اصفهان,450000,4,2
1235,21247,120,100,10,آپارتمان,2,همدان,همدان,250000,4,6
1236,21248,120,110,9,آپارتمان,1,همدان,همدان,250000,4,5
1237,21252,60,60,7,سوئیت,1,تنکابن,مازندران,200000,4,1
1238,21265,100,70,9,ویلایی,1,ماسوله,گیلان,500000,4,1
1239,21266,100,70,7,ویلایی,1,ماسوله,گیلان,500000,4,1
1240,21267,500,100,10,ویلایی,2,تالش,گیلان,775000,4,4
1241,21273,800,200,11,ویلایی,3,بندرانزلی,گیلان,2300000,7,4
1242,21277,1200,100,10,ویلایی,2,تالش,گیلان,670000,9,2
1243,21279,250,95,10,ویلایی,1,نوشهر,مازندران,320000,2,2
1244,21287,105,85,8,ویلایی,1,اصفهان,اصفهان,150000,5,10
1245,21291,400,80,11,آپارتمان,2,چالوس,مازندران,400000,4,2
1246,21292,120,70,8,ویلایی,1,چالوس,مازندران,250000,2,2
1247,21340,200,140,7,آپارتمان,2,تبریز,آذربایجان شرقی,200000,7,3
1248,21341,200,140,6,آپارتمان,2,تبریز,آذربایجان شرقی,200000,5,5
1249,21368,180,90,5,سوئیت,0,ورزنه,اصفهان,135000,10,2
1250,21383,900,400,5,بوم‌گردی,1,آباده,فارس,73000,1,3
1251,21387,140,110,9,سوئیت,1,یزد,یزد,250000,7,3
1252,21392,140,110,9,سوئیت,1,یزد,یزد,300000,5,5
1253,21400,300,180,11,ویلایی,2,شیراز,فارس,250000,4,12
1254,21403,500,140,10,ویلایی,2,آستارا,گیلان,360000,4,4
1255,21410,335,300,9,بوم‌گردی,1,اسدآباد,همدان,63000,1,9
1256,21413,335,300,9,بوم‌گردی,1,اسدآباد,همدان,60000,1,4
1257,21414,335,300,9,بوم‌گردی,1,اسدآباد,همدان,60000,1,4
1258,21415,350,120,9,ویلایی,2,آستارا,گیلان,350000,5,4
1259,21434,100,100,6,آپارتمان,1,شهرضا,اصفهان,100000,6,9
1260,21459,500,130,9,ویلایی,2,ماسال,گیلان,400000,5,2
1261,21461,120,120,8,آپارتمان,2,شیراز,فارس,600000,8,2
1262,21463,90,90,8,آپارتمان,1,شیراز,فارس,450000,4,0
1263,21477,1000,100,11,ویلایی,2,بندرانزلی,گیلان,800000,2,1
1264,21543,1000,200,12,ویلایی,2,کردان,البرز,1400000,4,11
1265,21561,13000,51,9,ویلایی,0,کلیبر,آذربایجان شرقی,200000,5,7
1266,21585,300,80,8,آپارتمان,1,چالوس,مازندران,280000,2,1
1267,21638,5000,60,9,بوم‌گردی,1,رود سر,گیلان,230000,4,4
1268,21647,145,90,9,ویلایی,1,رامسر,مازندران,225000,5,2
1269,21668,110,80,7,آپارتمان,1,تبریز,آذربایجان شرقی,320000,4,4
1270,21671,130,130,10,آپارتمان,2,شیراز,فارس,350000,4,2
1271,21674,150,100,7,ویلایی,1,قشم,هرمزگان,500000,2,2
1272,21700,400,55,10,سوئیت,1,چالوس,مازندران,270000,2,2
1273,21712,200,140,8,ویلایی,2,بابل,مازندران,310000,5,15
1274,21718,5000,90,9,ویلایی,1,بابل,مازندران,235000,4,11
1275,21775,340,340,10,بوم‌گردی,1,شوش,خوزستان,170000,1,4
1276,21798,40,35,8,سوئیت,0,کاشان,اصفهان,78000,2,2
1277,21800,2500,20,4,بوم‌گردی,1,کلاله,گلستان,99000,1,5
1278,21806,200,120,9,آپارتمان,2,ورزنه,اصفهان,90000,4,26
1279,21808,2000,60,12,آپارتمان,2,بندرانزلی,گیلان,500000,4,1
1280,21812,800,95,7,بوم‌گردی,1,علی آباد کتول,گلستان,390000,10,2
1281,21815,800,50,6,بوم‌گردی,1,علی آباد کتول,گلستان,280000,5,2
1282,21826,400,90,10,آپارتمان,1,رامسر,مازندران,160000,2,2
1283,21837,156,110,8,ویلایی,2,کاشان,اصفهان,120000,4,11
1284,21842,300,110,9,آپارتمان,2,شیراز,فارس,400000,4,0
1285,21843,80,80,5,بوم‌گردی,2,پاوه,کرمانشاه,170000,1,17
1286,21847,300,200,6,بوم‌گردی,6,رفسنجان,کرمان,50000,1,29
1287,21860,80,75,9,آپارتمان,1,اصفهان,اصفهان,140000,2,10
1288,21871,200,80,9,آپارتمان,1,کاشان,اصفهان,250000,4,4
1289,21880,1200,500,11,ویلایی,4,بندرانزلی,گیلان,950000,8,12
1290,21889,200,90,9,آپارتمان,2,آمل,مازندران,300000,4,2
1291,21931,240,150,4,آپارتمان,1,ورزنه,اصفهان,80000,5,15
1292,21942,200,100,9,ویلایی,2,متل قو(سلمان شهر),مازندران,400000,4,0
1293,21948,250,15,3,بوم‌گردی,1,دلیجان,مرکزی,250000,4,3
1294,21950,250,15,2,بوم‌گردی,1,دلیجان,مرکزی,250000,4,3
1295,21955,160,160,6,بوم‌گردی,1,شیراز,فارس,106000,1,2
1296,21956,160,160,6,بوم‌گردی,1,شیراز,فارس,84000,1,4
1297,21959,160,160,6,بوم‌گردی,1,شیراز,فارس,84000,1,4
1298,21995,110,20,7,آپارتمان,0,گرگان,گلستان,110000,2,2
1299,21998,110,75,8,آپارتمان,1,گرگان,گلستان,170000,4,3
1300,21999,110,70,9,آپارتمان,1,گرگان,گلستان,170000,4,3
1301,22003,210,110,11,ویلایی,2,تنکابن,مازندران,450000,4,6
1302,22004,110,25,8,آپارتمان,0,گرگان,گلستان,130000,2,2
1303,22029,150,120,9,ویلایی,2,کاشان,اصفهان,400000,3,3
1304,22031,100,100,10,آپارتمان,2,تهران,تهران,750000,4,1
1305,22035,50,30,10,بوم‌گردی,1,بندرانزلی,گیلان,340000,2,2
1306,22066,140,120,9,ویلایی,2,کاشان,اصفهان,250000,4,8
1307,22085,800,80,10,ویلایی,2,تالش,گیلان,250000,7,3
1308,22098,100,80,7,ویلایی,1,اصفهان,اصفهان,115000,4,4
1309,22100,90,450,10,آپارتمان,1,کیش,هرمزگان,480000,2,0
1310,22101,88,430,10,آپارتمان,2,کیش,هرمزگان,480000,4,1
1311,22102,400,120,10,ویلایی,2,آستارا,گیلان,400000,4,8
1312,22105,280,75,9,ویلایی,1,رامسر,مازندران,450000,2,2
1313,22138,2000,65,7,ویلایی,1,ماسال,گیلان,400000,4,3
1314,22147,88,430,10,آپارتمان,2,کیش,هرمزگان,550000,4,1
1315,22151,1000,145,10,ویلایی,2,تالش,گیلان,570000,5,10
1316,22179,88,450,10,آپارتمان,2,کیش,هرمزگان,500000,4,1
1317,22182,2000,500,8,بوم‌گردی,1,شیراز,فارس,335000,2,1
1318,22183,2000,500,8,بوم‌گردی,1,شیراز,فارس,340000,2,0
1319,22208,900,350,5,بوم‌گردی,1,همدان,همدان,85000,1,14
1320,22209,900,350,6,بوم‌گردی,1,بهار,همدان,85000,1,14
1321,22213,900,350,6,بوم‌گردی,1,بهار,همدان,85000,1,14
1322,22214,900,350,7,بوم‌گردی,1,بهار,همدان,85000,1,5
1323,22229,200,100,10,ویلایی,1,علی آباد کتول,گلستان,300000,7,3
1324,22243,120,100,8,آپارتمان,0,کاشان,اصفهان,135000,3,7
1325,22246,700,340,5,بوم‌گردی,1,شهرکرد,چهارمحال و بختیاری,250000,6,0
1326,22247,700,340,5,بوم‌گردی,1,شهرکرد,چهارمحال و بختیاری,210000,4,0
1327,22248,700,340,5,بوم‌گردی,1,شهرکرد,چهارمحال و بختیاری,250000,6,0
1328,22249,700,340,5,بوم‌گردی,1,شهرکرد,چهارمحال و بختیاری,210000,4,0
1329,22253,150,110,7,ویلایی,1,کاشان,اصفهان,120000,5,2
1330,22263,150,55,11,آپارتمان,1,مشهد,خراسان رضوی,350000,3,1
1331,22264,150,65,10,آپارتمان,2,مشهد,خراسان رضوی,360000,4,2
1332,22286,400,110,9,آپارتمان,2,طالقان,البرز,200000,4,4
1333,22295,900,350,6,بوم‌گردی,1,بهار,همدان,85000,1,4
1334,22296,100,100,9,آپارتمان,2,شیراز,فارس,330000,4,1
1335,22297,900,350,6,بوم‌گردی,1,بهار,همدان,85000,1,6
1336,22299,900,350,7,بوم‌گردی,1,بهار,همدان,85000,1,5
1337,22300,900,350,6,بوم‌گردی,1,بهار,همدان,85000,1,5
1338,22301,900,350,6,بوم‌گردی,1,بهار,همدان,85000,1,4
1339,22309,65,65,9,ویلایی,1,کاشان,اصفهان,85000,4,2
1340,22310,150,120,6,بوم‌گردی,1,صحنه,کرمانشاه,240000,4,2
1341,22317,350,55,11,ویلایی,1,نوشهر,مازندران,250000,3,2
1342,22319,35,350,10,آپارتمان,0,نوشهر,مازندران,180000,2,1
1343,22320,350,75,10,ویلایی,2,نوشهر,مازندران,300000,4,2
1344,22321,350,75,10,ویلایی,2,نوشهر,مازندران,300000,4,2
1345,22352,330,160,11,ویلایی,2,چابکسر,گیلان,370000,5,5
1346,22357,400,40,9,ویلایی,1,کاشان,اصفهان,250000,4,4
1347,22371,40,40,8,آپارتمان,1,گرگان,گلستان,80000,2,2
1348,22432,350,65,11,ویلایی,2,نوشهر,مازندران,250000,4,2
1349,22435,25,350,10,آپارتمان,0,نوشهر,مازندران,160000,2,1
1350,22449,100,80,8,آپارتمان,1,کاشان,اصفهان,85000,3,1
1351,22457,300,150,11,ویلایی,2,محمود آباد,مازندران,600000,4,1
1352,22459,500,200,12,ویلایی,3,محمود آباد,مازندران,2150000,6,4
1353,22470,400,150,11,ویلایی,2,محمود آباد,مازندران,500000,5,5
1354,22471,400,200,11,ویلایی,3,محمود آباد,مازندران,2250000,6,2
1355,22478,2000,180,6,بوم‌گردی,1,تنکابن,مازندران,90000,1,3
1356,22484,2000,180,6,بوم‌گردی,1,تنکابن,مازندران,90000,1,3
1357,22487,2000,180,7,بوم‌گردی,0,تنکابن,مازندران,90000,2,2
1358,22516,400,40,7,سوئیت,1,کاشان,اصفهان,75000,4,3
1359,22519,3000,120,6,بوم‌گردی,0,چابکسر,گیلان,70000,1,5
1360,22520,3000,120,7,بوم‌گردی,0,چابکسر,گیلان,70000,1,5
1361,22522,230,120,9,آپارتمان,2,اردبیل,اردبیل,220000,6,14
1362,22524,40,40,7,آپارتمان,0,ساری,مازندران,140000,4,2
1363,22532,80,80,6,آپارتمان,1,ساری,مازندران,130000,4,2
1364,22537,250,90,2,ویلایی,1,محلات,مرکزی,85000,1,12
1365,22539,80,80,6,آپارتمان,1,ساری,مازندران,140000,6,2
1366,22540,160,70,8,سوئیت,2,نایین,اصفهان,97000,5,2
1367,22566,170,150,10,ویلایی,2,رامسر,مازندران,275000,4,1
1368,22568,140,180,7,ویلایی,1,کاشان,اصفهان,150000,7,5
1369,22621,300,100,10,آپارتمان,2,نوشهر,مازندران,240000,2,2
1370,22655,205,120,8,ویلایی,2,محمود آباد,مازندران,350000,4,2
1371,22661,3000,55,6,ویلایی,1,ماسال,گیلان,220000,5,2
1372,22699,300,170,10,آپارتمان,4,شیراز,فارس,400000,8,2
1373,22729,200,100,10,سوئیت,1,سمیرم,اصفهان,150000,4,6
1374,22738,580,460,9,ویلایی,3,کلاردشت,مازندران,900000,9,2
1375,22745,300,95,10,ویلایی,2,دیزین,البرز,1000000,8,1
1376,22806,120,60,8,بوم‌گردی,0,تکاب,آذربایجان غربی,200000,3,2
1377,22812,400,160,10,ویلایی,2,بابلسر ( خزرشهر - دریاکنار ),مازندران,200000,4,6
1378,22814,300,80,10,ویلایی,2,تالش,گیلان,490000,9,4
1379,22817,50,30,10,بوم‌گردی,1,بندرانزلی,گیلان,340000,2,2
1380,22826,50,30,11,بوم‌گردی,1,بندرانزلی,گیلان,340000,2,2
1381,22836,200,80,2,بوم‌گردی,1,همدان,همدان,280000,4,4
1382,22838,200,90,5,بوم‌گردی,2,همدان,همدان,380000,4,11
1383,22860,1300,450,12,ویلایی,6,رامسر,مازندران,3500000,10,6
1384,22861,120,85,8,ویلایی,2,الموت,قزوین,200000,2,4
1385,22862,120,85,11,ویلایی,1,الموت,قزوین,200000,2,4
1386,22903,3000,300,8,بوم‌گردی,0,سنندج,کردستان,85000,1,4
1387,22968,125,90,8,ویلایی,2,کاشان,اصفهان,140000,6,2
1388,22976,100,120,11,ویلایی,2,ماسال,گیلان,300000,6,6
1389,22986,90,80,9,آپارتمان,1,رشت,گیلان,220000,4,3
1390,22993,20,45,8,سوئیت,1,ماسال,گیلان,200000,5,3
1391,23001,2000,500,8,بوم‌گردی,1,شیراز,فارس,230000,2,0
1392,23019,400,360,5,بوم‌گردی,1,نقده,آذربایجان غربی,90000,10,3
1393,23021,400,360,5,بوم‌گردی,0,نقده,آذربایجان غربی,90000,3,1
1394,23022,400,360,5,بوم‌گردی,0,نقده,آذربایجان غربی,90000,4,2
1395,23023,400,360,6,بوم‌گردی,0,نقده,آذربایجان غربی,90000,4,2
1396,23025,2000,120,11,ویلایی,2,قزوین,قزوین,500000,8,4
1397,23028,2000,45,10,ویلایی,1,قزوین,قزوین,300000,4,2
1398,23029,2000,45,9,ویلایی,1,قزوین,قزوین,300000,4,2
1399,23030,2000,60,9,ویلایی,2,قزوین,قزوین,500000,6,2
1400,23036,400,90,10,ویلایی,2,ماسال,گیلان,350000,4,4
1401,23071,300,100,8,ویلایی,2,بهشهر,مازندران,230000,4,8
1402,23072,400,140,9,ویلایی,2,متل قو(سلمان شهر),مازندران,300000,4,4
1403,23073,7000,110,9,بوم‌گردی,0,کرج,البرز,280000,5,3
1404,23074,1500,30,11,سوئیت,0,لواسان,تهران,700000,2,1
1405,23078,7000,110,7,بوم‌گردی,0,کرج,البرز,280000,5,0
1406,23122,100,80,7,آپارتمان,1,خوانسار,اصفهان,130000,4,4
1407,23141,1200,120,9,ویلایی,2,رامسر,مازندران,750000,4,2
1408,23181,90,490,10,آپارتمان,2,کیش,هرمزگان,550000,4,1
1409,23223,200,85,8,ویلایی,2,آسارا,البرز,780000,6,1
1410,23246,160,70,9,ویلایی,1,کاشان,اصفهان,90000,4,4
1411,23250,700,70,10,ویلایی,1,تالش,گیلان,250000,7,5
1412,23252,170,110,9,ویلایی,3,چالوس,مازندران,350000,6,4
1413,23279,470,470,6,بوم‌گردی,0,شاهرود,سمنان,70000,5,5
1414,23307,100,25,6,سوئیت,0,شیراز,فارس,100000,2,2
1415,23308,130,25,7,سوئیت,0,شیراز,فارس,100000,2,0
1416,23310,110,30,6,سوئیت,0,شیراز,فارس,120000,3,2
1417,23311,110,35,7,سوئیت,0,شیراز,فارس,120000,3,2
1418,23312,130,25,7,سوئیت,0,شیراز,فارس,100000,2,2
1419,23313,130,25,7,سوئیت,0,شیراز,فارس,100000,2,1
1420,23343,300,150,10,ویلایی,3,آسارا,البرز,1110000,10,1
1421,23347,1500,70,11,آپارتمان,1,نوشهر,مازندران,400000,3,4
1422,23355,500,95,11,ویلایی,2,بندرانزلی,گیلان,650000,6,4
1423,23391,600,40,6,سوئیت,0,آمل,مازندران,340000,4,6
1424,23408,250,50,9,سوئیت,0,سواد کوه,مازندران,300000,4,2
1425,23427,200,120,11,سوئیت,2,تبریز,آذربایجان شرقی,400000,5,3
1426,23428,450,110,9,آپارتمان,2,تهران,تهران,500000,2,1
1427,23471,150,85,11,آپارتمان,2,مشهد,خراسان رضوی,400000,4,6
1428,23472,4000,120,8,ویلایی,2,تالش,گیلان,445000,6,9
